[2026-03-31 13:48:52,937][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-03 14:59:53,422][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-03 14:59:53,423][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-03 14:59:55,136][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-03 14:59:57,278][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-03 14:59:57,278][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-03 14:59:57,278][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-03 14:59:57,279][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-03 14:59:57,589][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-03 14:59:57,595][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-03 14:59:57,597][matplotlib][DEBUG] - interactive is False
[2026-04-03 14:59:57,597][matplotlib][DEBUG] - platform is linux
[2026-04-03 15:00:06,111][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-03 15:04:48,460][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-03 15:04:51,123][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-03 15:04:51,124][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-03 15:04:51,125][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-03 15:04:51,126][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-03 15:04:52,743][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-03 15:04:54,429][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-03 15:04:54,429][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-03 15:04:54,429][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-03 15:04:54,429][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-03 15:04:54,620][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-03 15:04:54,624][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-03 15:04:54,626][matplotlib][DEBUG] - interactive is False
[2026-04-03 15:04:54,626][matplotlib][DEBUG] - platform is linux
[2026-04-03 15:05:09,164][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-05 03:35:59,004][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 03:36:01,868][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 03:36:01,882][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 03:36:01,890][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 03:36:01,898][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 03:36:01,906][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 03:36:01,914][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 03:36:01,922][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 03:36:01,932][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 03:36:01,941][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 03:36:01,958][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 03:36:01,996][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 03:36:02,010][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 03:36:02,027][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 03:36:02,042][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 03:36:02,057][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 03:36:02,073][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 03:36:02,091][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 03:36:02,116][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 03:36:02,136][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 03:36:02,176][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 03:36:02,191][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 03:36:02,208][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 03:36:02,224][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 03:36:02,243][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 03:36:02,262][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 03:36:02,317][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 03:36:02,332][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 03:36:02,348][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 03:36:02,364][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 03:36:02,373][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 03:36:02,381][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 03:36:02,391][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 03:36:02,400][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 03:36:02,417][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 03:36:02,452][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 03:36:02,461][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 03:36:02,468][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 03:36:02,477][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-05 03:36:02,485][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-05 03:36:02,493][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-05 03:36:02,503][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-05 03:36:02,511][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-05 03:36:02,519][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-05 03:36:02,529][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-05 03:36:02,537][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-05 03:36:02,554][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-05 03:36:02,592][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-05 03:36:02,601][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-05 03:36:02,610][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-05 03:36:02,620][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-05 03:36:02,629][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-05 03:36:02,637][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-05 03:36:02,647][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-05 03:36:02,655][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-05 03:36:02,664][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-05 03:36:02,674][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-05 03:36:02,683][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-05 03:36:02,700][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-05 03:36:04,342][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-05 03:36:06,019][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 03:36:06,029][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 03:36:06,040][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 03:36:06,051][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 03:36:06,255][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-05 03:36:06,274][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-05 03:36:06,284][matplotlib][DEBUG] - interactive is False
[2026-04-05 03:36:06,293][matplotlib][DEBUG] - platform is linux
[2026-04-05 03:36:15,562][isaaclab.envs.direct_rl_env][WARNING] - Seed not set for the environment. The environment creation may not be deterministic.
[2026-04-05 14:22:33,540][asyncio][DEBUG] - Using selector: EpollSelector
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'any' as 'Any'
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'bool' as 'Bool' and array 'BoolArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'bundle' as 'Bundle'
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colord[3]' as 'Color3d' and array 'Color3dArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colorf[3]' as 'Color3f' and array 'Color3fArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colorh[3]' as 'Color3h' and array 'Color3hArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colord[4]' as 'Color4d' and array 'Color4dArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colorf[4]' as 'Color4f' and array 'Color4fArray
[2026-04-05 14:22:39,866][AutoNode][DEBUG] - Defining data type 'colorh[4]' as 'Color4h' and array 'Color4hArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'double' as 'Double' and array 'DoubleArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'double[2]' as 'Double2' and array 'Double2Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'double[3]' as 'Double3' and array 'Double3Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'double[4]' as 'Double4' and array 'Double4Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'execution' as 'Execution'
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'float' as 'Float' and array 'FloatArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'float[2]' as 'Float2' and array 'Float2Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'float[3]' as 'Float3' and array 'Float3Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'float[4]' as 'Float4' and array 'Float4Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'frame[4]' as 'Frame' and array 'FrameArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'half' as 'Half' and array 'HalfArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'half[2]' as 'Half2' and array 'Half2Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'half[3]' as 'Half3' and array 'Half3Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'half[4]' as 'Half4' and array 'Half4Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'int' as 'Int' and array 'IntArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'int[2]' as 'Int2' and array 'Int2Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'int[3]' as 'Int3' and array 'Int3Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'int[4]' as 'Int4' and array 'Int4Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'int64' as 'Int64' and array 'Int64Array
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'matrixd[2]' as 'Matrix2d' and array 'Matrix2dArray
[2026-04-05 14:22:39,867][AutoNode][DEBUG] - Defining data type 'matrixd[3]' as 'Matrix3d' and array 'Matrix3dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'matrixd[4]' as 'Matrix4d' and array 'Matrix4dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'normald[3]' as 'Normal3d' and array 'Normal3dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'normalf[3]' as 'Normal3f' and array 'Normal3fArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'normalh[3]' as 'Normal3h' and array 'Normal3hArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'objectId' as 'ObjectId' and array 'ObjectIdArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'path' as 'Path'
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'pointd[3]' as 'Point3d' and array 'Point3dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'pointf[3]' as 'Point3f' and array 'Point3fArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'pointh[3]' as 'Point3h' and array 'Point3hArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'quatd[4]' as 'Quatd' and array 'QuatdArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'quatf[4]' as 'Quatf' and array 'QuatfArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'quath[4]' as 'Quath' and array 'QuathArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'string' as 'String'
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'target' as 'Target'
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordd[2]' as 'TexCoord2d' and array 'TexCoord2dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordf[2]' as 'TexCoord2f' and array 'TexCoord2fArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordh[2]' as 'TexCoord2h' and array 'TexCoord2hArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordd[3]' as 'TexCoord3d' and array 'TexCoord3dArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordf[3]' as 'TexCoord3f' and array 'TexCoord3fArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'texcoordh[3]' as 'TexCoord3h' and array 'TexCoord3hArray
[2026-04-05 14:22:39,868][AutoNode][DEBUG] - Defining data type 'timecode' as 'Timecode' and array 'TimecodeArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'token' as 'Token' and array 'TokenArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'uchar' as 'UChar' and array 'UCharArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'uint' as 'UInt' and array 'UIntArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'uint64' as 'UInt64' and array 'UInt64Array
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-04-05 14:22:39,869][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-04-05 14:22:41,603][trimesh.util][DEBUG] - falling back to hashlib hashing: `pip install xxhash`for 50x faster cache checks
[2026-04-05 14:22:43,835][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 14:22:43,835][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 14:22:43,835][h5py._conv][DEBUG] - Creating converter from 7 to 5
[2026-04-05 14:22:43,835][h5py._conv][DEBUG] - Creating converter from 5 to 7
[2026-04-05 14:22:44,163][matplotlib][DEBUG] - matplotlib data path: /isaac-sim/exts/omni.isaac.core_archive/pip_prebundle/matplotlib/mpl-data
[2026-04-05 14:22:44,169][matplotlib][DEBUG] - CONFIGDIR=/home/danielc174/.config/matplotlib
[2026-04-05 14:22:44,171][matplotlib][DEBUG] - interactive is False
[2026-04-05 14:22:44,171][matplotlib][DEBUG] - platform is linux
